"angle","stations","type","priceSd","price","count"
192.6,"200","exponential",0.000818858454382781,0.800889051652264,50
194.4,"100","uniform",0.00880302349898028,0.814764039207543,50
194.4,"100","linear",0.00388937177955694,0.804494603634839,50
194.4,"100","exponential",0.000261803326730308,0.800617009097859,50
194.4,"200","uniform",0.0132914424730495,0.82322241049783,50
194.4,"200","linear",0.00651814406506326,0.810595821178968,50
194.4,"200","exponential",0.000590171036165938,0.800923675083643,50
196.2,"200","uniform",0.0135648905633414,0.818663019213713,50
196.2,"200","linear",0.00736954872787178,0.80999514380243,50
196.2,"200","exponential",0.00080123153412994,0.80080643067751,50
198,"100","uniform",0.00853380882884688,0.813612823326092,50
198,"100","linear",0.00418119879729174,0.805231665050638,50
198,"100","exponential",0.000357999962681302,0.800623691676328,50
198,"200","uniform",0.0117498940285415,0.823162447248064,50
198,"200","linear",0.00632143831064434,0.809985157343574,50
198,"200","exponential",0.000882594786311507,0.801041714747693,50
199.8,"200","uniform",0.0120088743480531,0.820239280266738,50
199.8,"200","linear",0.00740215310916404,0.809517257810212,50
199.8,"200","exponential",0.00100306396139302,0.8010051175817,50
201.6,"100","uniform",0.00900844629883264,0.815070939962916,50
201.6,"100","linear",0.00413903633780009,0.8047200249242,50
201.6,"100","exponential",0.000353142668386651,0.800676204482942,50
201.6,"200","uniform",0.0126959111788645,0.820075846546514,50
201.6,"200","linear",0.00687582584166042,0.809301796996628,50
201.6,"200","exponential",0.00105448239529151,0.800913940351158,50
203.4,"200","uniform",0.0141710616978806,0.820364676174226,50
203.4,"200","linear",0.00687727378554488,0.809794467977946,50
203.4,"200","exponential",0.00115179377201663,0.801162989775171,50
205.2,"100","uniform",0.00829488761207795,0.814519178417282,50
205.2,"100","linear",0.00417830355932155,0.805051374128049,50
205.2,"100","exponential",0.000411939837427571,0.800649843175712,50
205.2,"200","uniform",0.014346430265146,0.818850770883491,50
205.2,"200","linear",0.00728787943874153,0.809835599431562,50
205.2,"200","exponential",0.00129605851607762,0.801108958719187,50
207,"200","uniform",0.0121054239231277,0.82437470360502,50
207,"200","linear",0.00631928090960929,0.808730375818726,50
207,"200","exponential",0.00121407580701951,0.801023184317111,50
208.8,"100","uniform",0.00910384098648866,0.814529084213475,50
208.8,"100","linear",0.0043996600901595,0.806358264112178,50
208.8,"100","exponential",0.000478820682302063,0.800575646214807,50
208.8,"200","uniform",0.0125233797732217,0.820553952632558,50
208.8,"200","linear",0.00636476272409928,0.8121753320855,50
208.8,"200","exponential",0.00142106549027116,0.801215449377714,50
210.6,"200","uniform",0.0123151924543108,0.81976639600146,50
210.6,"200","linear",0.007716108824228,0.811089008262881,50
210.6,"200","exponential",0.00133365355379391,0.800884708817089,50
212.4,"100","uniform",0.00920102870272069,0.813140362449671,50
212.4,"100","linear",0.00466088834519305,0.805746205477781,50
212.4,"100","exponential",0.00060484082117723,0.800797961734762,50
212.4,"200","uniform",0.0141731480548973,0.819927133720965,50
212.4,"200","linear",0.00781687699666856,0.810799100874151,50
212.4,"200","exponential",0.00144801348229921,0.801361947030439,50
214.2,"200","uniform",0.013322327590684,0.82063644760393,50
214.2,"200","linear",0.00845640556886817,0.810685913251704,50
214.2,"200","exponential",0.00154787416083431,0.800852301355702,50
216,"100","uniform",0.0104891954699446,0.811552896763092,50
216,"100","linear",0.0039077046679133,0.806058063844162,50
216,"100","exponential",0.000701980002898607,0.800914917038803,50
216,"200","uniform",0.0114868474263589,0.820893593955807,50
216,"200","linear",0.00696549525066913,0.811214067052541,50
216,"200","exponential",0.00190291022809532,0.801206555765505,50
217.8,"200","uniform",0.012210894042487,0.820123090753705,50
217.8,"200","linear",0.00867559799021931,0.80882244932125,50
217.8,"200","exponential",0.00220193856507663,0.801287773383412,50
219.6,"100","uniform",0.00803203858084335,0.814022536456034,50
219.6,"100","linear",0.00459788228719996,0.807279676496437,50
219.6,"100","exponential",0.000801746797488592,0.800733339032073,50
219.6,"200","uniform",0.0121094452929069,0.822102306274584,50
219.6,"200","linear",0.00903126546842683,0.810035927155343,50
219.6,"200","exponential",0.00243879538359522,0.801830178057778,50
221.4,"200","uniform",0.0149490455974363,0.822769231223868,50
221.4,"200","linear",0.00862603572424586,0.809961677593024,50
221.4,"200","exponential",0.00241021523272378,0.802064388628199,50
223.2,"100","uniform",0.00973565735744332,0.813955981917079,50
223.2,"100","linear",0.00470474690677624,0.807175907815576,50
223.2,"100","exponential",0.00107830639517539,0.801076086451595,50
223.2,"200","uniform",0.0148469217342495,0.823565038688513,50
223.2,"200","linear",0.00787742704872741,0.811002271485111,50
223.2,"200","exponential",0.00245272832167021,0.801836230851043,50
225,"200","uniform",0.0122131113499838,0.822008834513413,50
225,"200","linear",0.00721794761089397,0.811167501803612,50
225,"200","exponential",0.00332619320834493,0.801581613168814,50
226.8,"100","uniform",0.00706312633306988,0.812955628027601,50
226.8,"100","linear",0.0047999359010098,0.806645655074859,50
226.8,"100","exponential",0.0016236931845725,0.801321311931438,50
226.8,"200","uniform",0.013583728104984,0.82072710442906,50
226.8,"200","linear",0.00844734118253295,0.811238232606786,50
226.8,"200","exponential",0.00419507192815705,0.802513416403831,50
228.6,"200","uniform",0.0142713384345429,0.824757555832433,50
228.6,"200","linear",0.00763042723072155,0.812156031798113,50
228.6,"200","exponential",0.00315256636684192,0.80268722069228,50
230.4,"100","uniform",0.0098488207734494,0.813301469375419,50
230.4,"100","linear",0.00517444985387429,0.80611639338511,50
230.4,"100","exponential",0.00169048256103445,0.801262796852571,50
230.4,"200","uniform",0.0141126506417855,0.821675137368427,50
230.4,"200","linear",0.00767952269014567,0.812237298033099,50
230.4,"200","exponential",0.0037441010263224,0.802876681039011,50
232.2,"200","uniform",0.013363656416882,0.821731979545952,50
232.2,"200","linear",0.00745451003614987,0.813892013140861,50
232.2,"200","exponential",0.00517051174100223,0.80188938572624,50
234,"100","uniform",0.00936738976733437,0.813085948634764,50
234,"100","linear",0.00522709151551216,0.80778440888266,50
234,"100","exponential",0.00194956520406327,0.801830568093907,50
234,"200","uniform",0.0108682343189677,0.821689609035706,50
234,"200","linear",0.00752477169463288,0.810309873106804,50
234,"200","exponential",0.00426979888946947,0.803318230319957,50
235.8,"200","uniform",0.0104353194324471,0.821988522144536,50
235.8,"200","linear",0.0101291497464567,0.813259577495761,50
235.8,"200","exponential",0.00526529518882093,0.804168598144888,50
237.6,"100","uniform",0.00878656991690462,0.811144635793878,50
237.6,"100","linear",0.00459078779651617,0.806407993915108,50
237.6,"100","exponential",0.00241278071897307,0.801817602943227,50
237.6,"200","uniform",0.0139867340282399,0.819359324801602,50
237.6,"200","linear",0.00942674047038822,0.812995092895374,50
237.6,"200","exponential",0.00608680814213005,0.804469955877699,50
239.4,"200","uniform",0.0118611584942195,0.821307742831673,50
239.4,"200","linear",0.00830523289312654,0.813308101035461,50
239.4,"200","exponential",0.0058335458572037,0.80347603386448,50
241.2,"100","uniform",0.0084777858501608,0.813230573366768,50
241.2,"100","linear",0.00575454065737577,0.808310748504577,50
241.2,"100","exponential",0.00310967260438344,0.802403896395573,50
241.2,"200","uniform",0.0135196137538278,0.821002585133283,50
241.2,"200","linear",0.00823240193364327,0.815593194283358,50
241.2,"200","exponential",0.0063777503681164,0.804158073152176,50
243,"200","uniform",0.015562581333431,0.823157873623726,50
243,"200","linear",0.00799317318089317,0.813007822171417,50
243,"200","exponential",0.00626571329592119,0.806952082936497,50
244.8,"100","uniform",0.00687247943107386,0.813712095594262,50
244.8,"100","linear",0.00458497187414498,0.808195412420606,50
244.8,"100","exponential",0.00323238892823677,0.802731885954647,50
244.8,"200","uniform",0.0165102116745101,0.818021835442558,50
244.8,"200","linear",0.00970107220383937,0.812061398730912,50
244.8,"200","exponential",0.00911676867171623,0.807313879969987,50
246.6,"200","uniform",0.0124711862370266,0.82070084077015,50
246.6,"200","linear",0.0101093888118783,0.81305775575869,50
246.6,"200","exponential",0.00964298757017185,0.807376387487898,50
248.4,"100","uniform",0.0095441689979783,0.812165604741103,50
248.4,"100","linear",0.00497513686100499,0.806896704840173,50
248.4,"100","exponential",0.00442358195665795,0.803283350632201,50
248.4,"200","uniform",0.0138605386617816,0.820602679611133,50
248.4,"200","linear",0.00901058439264162,0.81488368431863,50
248.4,"200","exponential",0.00922952596781053,0.806319459884681,50
250.2,"200","uniform",0.0133384838808528,0.820568902966836,50
250.2,"200","linear",0.0108931932800612,0.816087525308095,50
250.2,"200","exponential",0.0096420568168119,0.810308280647357,50
252,"100","uniform",0.00801669355031096,0.812943265445547,50
252,"100","linear",0.00579547190585479,0.809163440404921,50
252,"100","exponential",0.00574435400509489,0.804202284364843,50
252,"200","uniform",0.0156924674980496,0.823329420449546,50
252,"200","linear",0.00915993691296105,0.813634655750837,50
252,"200","exponential",0.0112781331829836,0.812689128157964,50
253.8,"200","uniform",0.014448816680272,0.825195791997505,50
253.8,"200","linear",0.0102323555673591,0.813188830646926,50
253.8,"200","exponential",0.0146824586209558,0.80984530498073,50
255.6,"100","uniform",0.00907323126981014,0.815011951578586,50
255.6,"100","linear",0.00672049836443992,0.808275978935255,50
255.6,"100","exponential",0.0062001192224019,0.804192916126711,50
255.6,"200","uniform",0.0133855780969318,0.823436344661267,50
255.6,"200","linear",0.00977065246632477,0.813815361463834,50
255.6,"200","exponential",0.0132161674969233,0.813282687721934,50
257.4,"200","uniform",0.0142007461185535,0.819654904061878,50
257.4,"200","linear",0.0102683819664205,0.815309579699218,50
257.4,"200","exponential",0.0167639937509644,0.818386723992487,50
259.2,"100","uniform",0.00920888059644585,0.813678204699793,50
259.2,"100","linear",0.00688554389983268,0.809392671466631,50
259.2,"100","exponential",0.00847961477614563,0.807958158886584,50
259.2,"200","uniform",0.0119601590263893,0.819836223328546,50
259.2,"200","linear",0.00968613143506534,0.816956595347362,50
259.2,"200","exponential",0.0145727452420322,0.814422903210548,50
261,"200","uniform",0.0144388251371267,0.820441454479106,50
261,"200","linear",0.0116590382560039,0.814858902000204,50
261,"200","exponential",0.0179298105292746,0.818391377384525,50
262.8,"100","uniform",0.0104909584648147,0.81188418079393,50
262.8,"100","linear",0.00658038267120836,0.809843041389452,50
262.8,"100","exponential",0.00870317086372014,0.808050307880323,50
262.8,"200","uniform",0.0157828558548441,0.822244147710584,50
262.8,"200","linear",0.0113902888722048,0.819985636311227,50
262.8,"200","exponential",0.0224207172104467,0.820319627886975,50
264.6,"200","uniform",0.0129649447970317,0.826231085939919,50
264.6,"200","linear",0.0109374724702761,0.814046285409492,50
264.6,"200","exponential",0.0215006983076629,0.823885582243694,50
266.4,"100","uniform",0.00773657825833865,0.812431768030864,50
266.4,"100","linear",0.00685075383082803,0.810121993270726,50
266.4,"100","exponential",0.0121682369998112,0.810890021555364,50
266.4,"200","uniform",0.0143907479113083,0.825388767325413,50
266.4,"200","linear",0.00934337449923641,0.816516731981032,50
266.4,"200","exponential",0.0231413878839253,0.823604792142863,50
268.2,"200","uniform",0.0116864848897304,0.819823167164508,50
268.2,"200","linear",0.0108267252976274,0.817045756495951,50
268.2,"200","exponential",0.0288018254087344,0.829134324210419,50
270,"100","uniform",0.00857750557829943,0.81254892929655,50
270,"100","linear",0.0070316057655165,0.810578919159546,50
270,"100","exponential",0.0149808817169898,0.810761915353599,50
270,"200","uniform",0.0144069069135488,0.820135136583367,50
270,"200","linear",0.0128340853218905,0.820000314034495,50
270,"200","exponential",0.0272021207283792,0.839528495444404,50
271.8,"200","uniform",0.0148868134924829,0.822452509460186,50
271.8,"200","linear",0.0119252327311022,0.815784903504286,50
271.8,"200","exponential",0.0325051722270453,0.843590370528818,50
273.6,"100","uniform",0.00907094748042794,0.813022518760342,50
273.6,"100","linear",0.00649606411145138,0.80997000988082,50
273.6,"100","exponential",0.0175765109799061,0.818998439634886,50
273.6,"200","uniform",0.0126155188437955,0.823514465847568,50
273.6,"200","linear",0.0119752490213826,0.818901861496372,50
273.6,"200","exponential",0.0377928887686773,0.856020883396796,50
275.4,"200","uniform",0.0146580982539,0.82228687320778,50
275.4,"200","linear",0.012261186148753,0.817707248181876,50
275.4,"200","exponential",0.0366868947702424,0.860989365228321,50
277.2,"100","uniform",0.00720232550170985,0.813367912501091,50
277.2,"100","linear",0.00764345448427007,0.811172896047901,50
277.2,"100","exponential",0.0218295708057534,0.821535868719739,50
277.2,"200","uniform",0.012957793579597,0.819762383088218,50
277.2,"200","linear",0.0126453972307243,0.822103334047717,50
277.2,"200","exponential",0.0519189999169276,0.866943958234521,50
279,"200","uniform",0.0149054845668006,0.821138904682181,50
279,"200","linear",0.0122961861831698,0.817640615895722,50
279,"200","exponential",0.055619039007971,0.870391524264333,50
280.8,"100","uniform",0.00829660797240145,0.814419047342989,50
280.8,"100","linear",0.00807130970639817,0.811820324016664,50
280.8,"100","exponential",0.030321842190224,0.836671000464218,50
280.8,"200","uniform",0.0156839121585533,0.822338744518521,50
280.8,"200","linear",0.0147950136517947,0.818182263945643,50
280.8,"200","exponential",0.0430451823120078,0.893505549479403,50
282.6,"200","uniform",0.0138830663079762,0.823607576428669,50
282.6,"200","linear",0.0125567201029534,0.817294624328318,50
282.6,"200","exponential",0.0586626346297012,0.895410461485282,50
284.4,"100","uniform",0.00789382440046197,0.815967918197479,50
284.4,"100","linear",0.00912569821294543,0.810565663196583,50
284.4,"100","exponential",0.0313370599356543,0.842387012344664,50
284.4,"200","uniform",0.0149872142925772,0.818846854227206,50
284.4,"200","linear",0.0142201546729276,0.823546698718058,50
284.4,"200","exponential",0.0642864944134815,0.898406823223861,50
286.2,"200","uniform",0.0144463047490552,0.819800367012366,50
286.2,"200","linear",0.0129895129734975,0.818869672913251,50
286.2,"200","exponential",0.0675755155008649,0.910271132433739,50
288,"100","uniform",0.00885435001812703,0.813920356187174,50
288,"100","linear",0.00714298706747235,0.811684898706529,50
288,"100","exponential",0.0321862666992958,0.849783286721844,50
288,"200","uniform",0.0132668016145816,0.824486368391587,50
288,"200","linear",0.0130580091185082,0.818082654465641,50
288,"200","exponential",0.0708028732967011,0.928485576486283,50
289.8,"200","uniform",0.0145515173696112,0.822569861487888,50
289.8,"200","linear",0.0132723566021211,0.825340680493517,50
289.8,"200","exponential",0.0747166526537551,0.937697663251559,50
291.6,"100","uniform",0.00951712543044481,0.811751113794361,50
291.6,"100","linear",0.00761621647333989,0.813622420097138,50
291.6,"100","exponential",0.0606133604222117,0.857089368094777,50
291.6,"200","uniform",0.0125680943723572,0.818978012685743,50
291.6,"200","linear",0.0163078933083806,0.821860466066618,50
291.6,"200","exponential",0.0714641476524597,0.952263469284581,50
293.4,"200","uniform",0.0125211629512698,0.8222589267364,50
293.4,"200","linear",0.0141085206688643,0.822598682360563,50
293.4,"200","exponential",0.0770907259338589,0.943584506079539,50
295.2,"100","uniform",0.00881168485468243,0.814860977941162,50
295.2,"100","linear",0.007785739197065,0.813625779184745,50
295.2,"100","exponential",0.058225696153635,0.875711385440409,50
295.2,"200","uniform",0.0144177237207609,0.822933148550768,50
295.2,"200","linear",0.0172394759593726,0.825588196230335,50
295.2,"200","exponential",0.0831502521046987,0.952020805875939,50
297,"200","uniform",0.0110668005009157,0.821632172848195,50
297,"200","linear",0.0161311251843298,0.82803940204101,50
297,"200","exponential",0.0978561275545623,0.966762590435971,50
298.8,"100","uniform",0.00822382016216427,0.811952423968507,50
298.8,"100","linear",0.0102634575495424,0.813056905975051,50
298.8,"100","exponential",0.0748529482556403,0.905798345028166,50
298.8,"200","uniform",0.012353880133815,0.819126568106265,50
298.8,"200","linear",0.015514791765558,0.827860189393542,50
298.8,"200","exponential",0.0937682181514592,0.976344645953506,50
300.6,"200","uniform",0.0126614687093884,0.821669073963661,50
300.6,"200","linear",0.0185849269771209,0.825211119673894,50
300.6,"200","exponential",0.0947138270215398,0.981333572687092,50
302.4,"100","uniform",0.00883150327265125,0.813557535624206,50
302.4,"100","linear",0.0107837190857039,0.813326226378376,50
302.4,"100","exponential",0.0761415265561444,0.934288994914736,50
302.4,"200","uniform",0.0134968254585316,0.823350303447638,50
302.4,"200","linear",0.0173222740627081,0.827535345132442,50
302.4,"200","exponential",0.0962379111098565,0.959132567460966,50
304.2,"200","uniform",0.0142796894625266,0.820105739704727,50
304.2,"200","linear",0.0175445991689953,0.82638905075425,50
304.2,"200","exponential",0.104915353540817,0.982104728120633,50
306,"100","uniform",0.00797224270613494,0.812676330588101,50
306,"100","linear",0.0123379130037147,0.814461513021756,50
306,"100","exponential",0.0857048941089693,0.936358859817958,50
306,"200","uniform",0.0170667995089799,0.821493876808982,50
306,"200","linear",0.018201515817111,0.826622843162597,50
306,"200","exponential",0.105143773634595,0.973810927551802,50
307.8,"200","uniform",0.012310492410396,0.820911768650654,50
307.8,"200","linear",0.0181894152145987,0.825214934337991,50
307.8,"200","exponential",0.132031724363133,0.982901248127354,50
309.6,"100","uniform",0.00793221119712795,0.814576874885308,50
309.6,"100","linear",0.0108557105129308,0.812207378769437,50
309.6,"100","exponential",0.102135911704607,0.935168251848196,50
309.6,"200","uniform",0.0130719859497802,0.821386837409492,50
309.6,"200","linear",0.0220171258884186,0.822797621203205,50
309.6,"200","exponential",0.127048332855808,1.02304309546319,50
311.4,"200","uniform",0.0116112550451134,0.825688058917236,50
311.4,"200","linear",0.0195159035157706,0.83392281504677,50
311.4,"200","exponential",0.119720647389622,0.964402100677013,50
313.2,"100","uniform",0.00905989613022177,0.813419807812687,50
313.2,"100","linear",0.0129994015795746,0.816399288251955,50
313.2,"100","exponential",0.0956339395764857,0.945645266832557,50
313.2,"200","uniform",0.0137684694619046,0.817902669515435,50
313.2,"200","linear",0.0189230373034821,0.828156305901019,50
313.2,"200","exponential",0.107040127902386,0.964994629604603,50
315,"200","uniform",0.014839082542942,0.825814051445163,50
315,"200","linear",0.0204816655318011,0.828309206669278,50
315,"200","exponential",0.108523930854793,0.986248896048503,50
316.8,"100","uniform",0.00878960895490427,0.812670399845976,50
316.8,"100","linear",0.0132085486263951,0.819909476625126,50
316.8,"100","exponential",0.0902133531583547,0.967743452860768,50
316.8,"200","uniform",0.0146321472658493,0.823713957139691,50
316.8,"200","linear",0.0257245652110271,0.833125115961042,50
316.8,"200","exponential",0.148241714481426,0.987081181545543,50
318.6,"200","uniform",0.011662054771813,0.817468885855959,50
318.6,"200","linear",0.0233646434309655,0.837887558698205,50
318.6,"200","exponential",0.143862302926457,1.03300077523658,50
320.4,"100","uniform",0.0075955106365583,0.812214551158372,50
320.4,"100","linear",0.0127031818225141,0.815773910556169,50
320.4,"100","exponential",0.0811668423566597,0.959771888053294,50
320.4,"200","uniform",0.0154508699238476,0.821154073953839,50
320.4,"200","linear",0.0274940858960036,0.830892018970505,50
320.4,"200","exponential",0.142656216886841,0.996612971026149,50
322.2,"200","uniform",0.0139476855371846,0.823900507177628,50
322.2,"200","linear",0.0225005563234568,0.83692381232938,50
322.2,"200","exponential",0.154347834266218,0.992440418514145,50
324,"100","uniform",0.00848249409314381,0.814759418450872,50
324,"100","linear",0.01587828124279,0.820774176193378,50
324,"100","exponential",0.120871070083008,0.955530762039266,50
324,"200","uniform",0.0146416823874918,0.821283983628013,50
324,"200","linear",0.0276174007201429,0.840342046068798,50
324,"200","exponential",0.143818992653952,0.967876612313517,50
325.8,"200","uniform",0.0124113981883179,0.822913917873267,50
325.8,"200","linear",0.0274841956284135,0.846599039786453,50
325.8,"200","exponential",0.118108742589957,1.01595874345734,50
327.6,"100","uniform",0.00658946737624508,0.81421220076488,50
327.6,"100","linear",0.0207920666673321,0.824037255718691,50
327.6,"100","exponential",0.0960588678140016,0.993185170445569,50
327.6,"200","uniform",0.0126299707349214,0.820491284747237,50
327.6,"200","linear",0.0251996692459522,0.848823140935801,50
327.6,"200","exponential",0.127908709696088,1.00095037655744,50
329.4,"200","uniform",0.0111175059327935,0.820386499902128,50
329.4,"200","linear",0.0350657706532541,0.841399732043853,50
329.4,"200","exponential",0.171360614389707,1.02092892267332,50
331.2,"100","uniform",0.00815701217992717,0.811734186254122,50
331.2,"100","linear",0.0199790958012028,0.822210924664483,50
331.2,"100","exponential",0.138952191455929,0.964613186418266,50
331.2,"200","uniform",0.0148647533480209,0.822610731762005,50
331.2,"200","linear",0.0357771541821765,0.837490258520515,50
331.2,"200","exponential",0.177595854548331,0.998924300509324,50
333,"200","uniform",0.0130828458849869,0.823029303663749,50
333,"200","linear",0.0274518633357484,0.857938019425532,50
333,"200","exponential",0.179516564918917,1.01527479916064,50
334.8,"100","uniform",0.00721944185615847,0.812444975398172,50
334.8,"100","linear",0.0197576167545259,0.833954931867628,50
334.8,"100","exponential",0.146172543618558,1.00553010394531,50
334.8,"200","uniform",0.0127781816687953,0.820194124670612,50
334.8,"200","linear",0.0409386812695053,0.860521837864489,50
334.8,"200","exponential",0.125114851384056,0.991087031126257,50
336.6,"200","uniform",0.012975326693693,0.819750117314068,50
336.6,"200","linear",0.0434703728086094,0.859920538933312,50
336.6,"200","exponential",0.132680745811749,0.995063451163105,50
338.4,"100","uniform",0.00888811180275819,0.811755266539196,50
338.4,"100","linear",0.0213408348797224,0.835357706765738,50
338.4,"100","exponential",0.119068160278966,0.998238913336463,50
338.4,"200","uniform",0.011823925583014,0.822734500757436,50
338.4,"200","linear",0.0468453590306012,0.885765200583095,50
338.4,"200","exponential",0.131671028985818,0.944987528271329,50
340.2,"200","uniform",0.015243736269812,0.822795588754765,50
340.2,"200","linear",0.0496581664387418,0.886947178906209,50
340.2,"200","exponential",0.146671639263583,1.00240595436666,50
342,"100","uniform",0.00984762628531254,0.812068545416838,50
342,"100","linear",0.0326803350810023,0.841672742317839,50
342,"100","exponential",0.132560512086848,1.00044850348746,50
342,"200","uniform",0.0113673772925507,0.823920565026481,50
342,"200","linear",0.0571774763135045,0.875539868798592,50
342,"200","exponential",0.187895883037039,1.01518562952095,50
343.8,"200","uniform",0.0131341930801708,0.819273624983315,50
343.8,"200","linear",0.0575906421805458,0.909997310841684,50
343.8,"200","exponential",0.201191521800079,1.00127370876866,50
345.6,"100","uniform",0.0089069504899133,0.813703875036328,50
345.6,"100","linear",0.0409434235482273,0.85328783153698,50
345.6,"100","exponential",0.159299816378032,0.994839974147909,50
345.6,"200","uniform",0.0151074250341076,0.823973877379923,50
345.6,"200","linear",0.0650514475302155,0.924147759645791,50
345.6,"200","exponential",0.199434568183809,1.04050508900321,50
347.4,"200","uniform",0.0150839051664443,0.823839193595488,50
347.4,"200","linear",0.0660116735629705,0.936716694004034,50
347.4,"200","exponential",0.116542036270768,1.00927199675463,50
349.2,"100","uniform",0.00895094943202682,0.812423948402181,50
349.2,"100","linear",0.0628158953941486,0.894842700633944,50
349.2,"100","exponential",0.120430349233386,0.991357679083226,50
349.2,"200","uniform",0.0120620554773343,0.822616867635208,50
349.2,"200","linear",0.0671430790787254,0.952937806264156,50
349.2,"200","exponential",0.149094550943268,1.03388735471772,50
351,"200","uniform",0.014471374211147,0.819812200771928,50
351,"200","linear",0.0816935226757789,0.990460646263332,50
351,"200","exponential",0.140876382283592,1.05983534546112,50
352.8,"100","uniform",0.00751315753575898,0.812784312761965,50
352.8,"100","linear",0.0775553950646142,0.973364248794254,50
352.8,"100","exponential",0.152173942737448,1.03315203535378,50
352.8,"200","uniform",0.0136251290298391,0.820766326490504,50
352.8,"200","linear",0.0848239277568222,1.01556247289772,50
352.8,"200","exponential",0.148104272517803,0.998252421748593,50
354.6,"200","uniform",0.0135913107381532,0.819635880155149,50
354.6,"200","linear",0.0816129011584032,1.06621776886112,50
354.6,"200","exponential",0.205523761446234,1.03342078037715,50
356.4,"100","uniform",0.00904554353288112,0.814591308497167,50
356.4,"100","linear",0.0704020374712135,1.05969699481172,50
356.4,"100","exponential",0.164110658682816,1.01893650499597,50
356.4,"200","uniform",0.0145527142507365,0.825288416576772,50
356.4,"200","linear",0.073492672362355,1.05313182570939,50
356.4,"200","exponential",0.187521320076901,1.01249463696533,50
358.2,"200","uniform",0.0130958641932563,0.820679056039104,50
358.2,"200","linear",0.0775223107639922,1.08064610125522,50
358.2,"200","exponential",0.203771720022505,1.02820486393635,50
360,"100","uniform",0.00874691941860013,0.814335970913171,50
360,"100","linear",0.0681302356072648,1.11294221750515,50
360,"100","exponential",0.178059717128777,1.0107467524958,50
360,"200","uniform",0.0155900760033801,0.822904495862929,50
360,"200","linear",0.0894017154560218,1.09894131223354,50
360,"200","exponential",0.193432480386969,1.02007937102595,50
