GEOID;name;income;jobs;wage;population;percapjobs;price;Intercept;income.1;wage.1;percapjobs.1;residual;Local_R2
53057;Skagit;37989;68113;37172;118373;0.57541;2.72262780589184;2.69712724604921;2.06005059961342e-05;-5.17965713689602e-06;-1.09367800908151;0.0647594158537887;0.623339782324305
53061;Snohomish;42610;344606;46448;685296;0.502857;2.76225046257974;2.71253764983514;2.05003176542371e-05;-4.99735435081069e-06;-1.13293434361331;-0.021984642389631;0.612523978246776
53077;Yakima;30661;123495;33117;234881;0.525777;2.70316955599412;2.6923094239215;4.2445481855978e-06;1.34333995827065e-05;-1.40081555192236;0.172360744616597;0.405066251232067
54003;Berkeley;30098;41811;37637;102336;0.408566;2.38321964845157;2.23478777143372;-3.46691367099404e-06;6.04841623727906e-06;2.59435839615485e-05;0.0251242030986258;0.748225786494925
54007;Braxton;23645;5928;28735;14551;0.407395;2.2825952626395;2.07975117451526;5.29971599895701e-06;-3.43404228567884e-08;1.74730884935874e-05;0.0785119569308117;0.0730627157558545
54019;Fayette;26877;17135;31542;46284;0.370214;2.33142283574696;2.08875002990089;-5.21010076127146e-07;4.14508371353096e-06;1.52074730120353e-05;0.125926133150526;0.0769171453913111
54027;Hampshire;24162;7923;27208;22662;0.349616;2.42857448250983;2.20124188562427;-5.14986770804688e-06;8.6755370493259e-06;2.7958777388497e-05;0.115709913573414;0.690101747078535
54037;Jefferson;36889;21243;30604;51935;0.409031;2.3872549157968;2.22135138890995;-2.31450755052833e-06;4.60047209057977e-06;2.28430331727692e-05;0.110481204549487;0.725866385573268
54041;Lewis;29003;8344;31965;17293;0.482507;2.20470196349269;2.07231759071558;7.76352259978905e-06;-1.45431628267914e-06;1.95422976467584e-05;-0.0463032825041463;0.103692757095427
54043;Lincoln;22807;4831;31752;22159;0.218015;2.24215092249021;2.06217976666691;-3.55772566174661e-06;7.29671058397524e-06;-1.39253036657473e-05;0.0294300864534476;0.0771693535060669
54057;Mineral;29470;10579;32151;27114;0.390167;2.42910706439467;2.18903093786384;-3.74264415363999e-06;8.14607428888744e-06;2.99952278939266e-05;0.0884557121284977;0.629895255468779
54065;Morgan;34381;5018;28542;16492;0.304269;2.38895102308883;2.23953381124565;-4.89806322452593e-06;7.88039126574593e-06;2.90009029738061e-05;0.0928865719829326;0.752206143626195
54071;Pendleton;30770;3471;31847;7486;0.463666;2.39;2.14128105280622;-2.23466916868186e-06;6.13918054409532e-06;2.25207558781886e-05;0.121954792617522;0.379437418024683
54075;Pocahontas;29501;5045;26941;8508;0.592971;2.34246435558546;2.12161140624958;9.82041804262121e-07;2.72650365381342e-06;1.7916143514848e-05;0.118416375377421;0.157512332246339
54093;Tucker;28103;3652;23738;6840;0.533918;2.43611676716141;2.14056907075187;1.16866379030587e-06;3.92768306664409e-06;2.57332042856599e-05;0.169455657853607;0.369646196744391
54099;Wayne;26903;12176;40019;41361;0.294384;2.2282182985308;2.09052502514857;-5.20636585968043e-06;7.83205718571152e-06;-0.000399407077754409;-0.0355533833566062;0.108522368013399
55007;Bayfield;31248;7759;24724;14910;0.520389;2.29987230008922;2.25264596821615;-3.58993704172628e-06;1.25226337093308e-06;0.198607854689794;0.0250903820758142;0.301651303275423
55023;Crawford;28774;12919;27488;16794;0.769263;2.3236242810444;2.31512541003557;-4.12555353628448e-07;-2.04869805020272e-06;0.0887394959686335;0.00842033987079294;0.752892436573557
55051;Iron;28582;3785;26551;6204;0.61009;2.34312691948798;2.18995041185749;-7.63190401960848e-06;5.84944163913438e-06;0.275595264928365;0.0478651481781274;0.209137088040636
55057;Juneau;27042;12524;31733;26592;0.470969;2.31659887975997;2.36020233546407;-1.58753490368685e-06;-2.25015634934376e-06;0.0910073889758488;0.027869215616561;0.736641344337909
55107;Rusk;25407;8443;27851;14398;0.586401;2.28932692150956;2.34303117009005;-1.521139094008e-06;-1.60238397614661e-06;0.0982010682290274;-0.0280138761099353;0.588793672677371
55121;Trempealeau;31854;17261;32139;27684;0.623501;2.33763942285369;2.34094098162487;-5.08470609381411e-07;-2.14611152613367e-06;0.0746504172020368;0.0353245325825768;0.805642445401291
56003;Big Horn;29724;6870;34043;11441;0.600472;2.2732349673543;2.08646621011516;3.55399856893695e-06;2.54434288927799e-06;-0.105876358107068;0.0580884273016267;0.271474142076581
56013;Fremont;37431;25298;35257;38057;0.66474;2.22147233915429;2.0975290069326;1.97403390759677e-06;1.93418015508852e-06;0.036645716669293;-0.0424999944002651;0.285834741457507
01041;Crenshaw;30040;6256;29335;13686;0.457109;2.08883088497151;2.03634133830838;-1.93719621201983e-06;9.24006762740188e-07;0.241343838282602;-0.0267432580863005;0.185274236842205
01071;Jackson;28842;25841;30321;52934;0.488174;2.09133206178277;2.05652450090632;-5.12900380958518e-07;2.44807980695888e-06;-0.0585139089708903;0.00393737483521983;0.767270578321638
04001;Apache;23643;31565;35178;69520;0.454042;2.34952378602571;2.24297361928498;-1.60705459381872e-06;6.38851955095332e-07;0.120875923746332;0.0671894782564086;0.306422398456825
05001;Arkansas;39776;13913;31751;19146;0.726679;2.13368837236332;1.96774967293256;-1.92913769914369e-06;6.01221581649337e-06;0.00677340190280097;0.0468561272410897;0.274627780027123
05017;Chicot;29699;5280;26109;12045;0.438356;2.17365852749454;1.68891873824874;-1.08904381279644e-06;1.34335980502583e-05;-0.0020007393539037;0.167222526048069;0.217002756774012
05029;Conway;31858;11544;30222;20677;0.558301;2.11955666851666;2.15326581127927;9.48447441007546e-07;-2.61980408748588e-06;0.00670468501639228;0.0115077054444304;0.659811127651305
05041;Desha;28741;6798;29716;13478;0.504378;2.1586289455805;1.82599094451128;-2.27718674912509e-06;1.10074281265684e-05;-0.0208989602697408;0.0815308669996435;0.236825100804921
05145;White;27373;37227;33370;74970;0.496559;2.09189840434364;2.1339392486037;4.45505266532928e-07;-1.88018857437411e-06;0.0335782706401;-0.00816735968477644;0.501208851710248
06007;Butte;32349;108520;35435;219503;0.49439;2.6590040134746;3.02268745450715;1.75832946830389e-05;7.39210881187917e-06;-2.47608951781773;0.0297290802307959;0.605580817140194
06095;Solano;39442;173682;46721;406293;0.42748;2.73465592777033;2.9146547090152;1.45005863308806e-05;8.97841396801532e-06;-2.19136867001546;-0.234645107248896;0.734053231843295
08035;Douglas;60361;129001;48365;281138;0.458853;2.13755814000043;2.13030706788715;5.22121692226788e-06;-5.40803970053157e-06;0.138289153653646;-0.109801355436951;0.191382559194459
08051;Gunnison;35002;13431;33399;15222;0.882341;2.33284393936986;2.16222489223909;1.97260483031769e-05;-9.29692988259735e-06;-0.380200111447453;0.126142212106494;0.295813758596111
12079;Madison;23131;6909;29297;18961;0.36438;2.36630189776531;1.61163700684643;1.47135821431984e-05;1.42739453100446e-05;-0.636612906706079;0.228110257561734;0.126228447021377
12125;Union;18535;5386;33363;14935;0.360629;2.29000959795125;1.83295007632326;7.10810325401263e-06;1.30533695313854e-05;-0.619468811410526;0.113209678129419;0.12483387787926
13001;Appling;25491;9257;35519;18044;0.513024;2.14689889269225;2.03438151083075;7.82820826514665e-06;1.48692457590615e-06;-0.29815755325445;0.0131164315638546;0.138213574442114
13049;Charlton;21060;3545;29472;10833;0.327241;2.18210632118562;1.86144601266861;8.61276763437155e-06;9.01994479725693e-06;-0.508444393262324;0.0398234607679457;0.127742828959796
13079;Crawford;28810;4751;29144;12553;0.378475;2.32529411764706;2.12536429483471;1.89893524957692e-07;1.9515874745617e-06;-0.0299972276940118;0.148935125751185;0.107587398044539
13107;Emanuel;24200;11541;27902;22973;0.502372;2.20795757853258;2.27577493594781;2.99826342975374e-07;-1.2493210904475e-06;-0.174088910088797;0.0472427960895621;0.196636556293786
41007;Clatsop;33695;24861;32483;37093;0.670234;2.54457481299397;2.7140399969459;1.49186296187696e-05;-3.36858965572063e-06;-0.919488505090435;0.0535459475511817;0.676683677584851
41017;Deschutes;35728;101177;35963;157730;0.641457;2.51779324626351;2.52538532757837;-2.89667747683897e-06;2.25862507931954e-05;-1.29232677897122;0.112603132960492;0.370021279769817
41019;Douglas;31115;54481;33752;103529;0.526239;2.55207061369632;2.73030493449856;7.11773713595982e-06;1.0218297326102e-05;-1.38670007203084;-0.0148550239327867;0.543435639230171
42003;Allegheny;46559;883673;47823;1218227;0.725376;2.5696322972611;2.10846680490489;9.22262165937356e-06;-1.18561625960139e-06;3.02034078926682e-05;0.0884472680731556;0.571056375844175
42033;Clearfield;28888;41247;31526;82574;0.499516;2.52880352764241;2.35995429994117;-2.02027691314448e-06;4.63316323227627e-06;3.81838618902059e-05;0.081126809657464;0.82153031277917
42041;Cumberland;40227;161636;41504;230329;0.701761;2.46135359636312;2.35557504569838;-3.28312274501194e-06;4.51797695725054e-06;3.17072051399374e-05;0.0503123628146245;0.843045654729949
42045;Delaware;48514;296223;47201;556251;0.532535;2.52143244156664;2.32543695070342;2.725686887607e-07;1.26637642873688e-06;2.86890631467114e-05;0.122982581753623;0.821880164811083
42051;Fayette;29824;62401;31024;143289;0.435491;2.51468239604444;2.14465744935046;5.44366765668628e-06;1.37602708755948e-06;3.11687077171232e-05;0.164969564444835;0.526303820758571
42061;Huntingdon;26596;19539;31303;45515;0.429287;2.6113578786996;2.34483768390523;-4.49959902584892e-06;6.69980399026867e-06;3.56545845735906e-05;0.176452260128826;0.828466657715875
42071;Lancaster;36330;310444;37948;503807;0.616196;2.49340102419095;2.36247168758034;-1.38301149228195e-06;2.14555185099498e-06;2.94945012633872e-05;0.0997365680899587;0.845353621519652
42089;Monroe;31032;83610;36652;165540;0.505074;2.58813136720614;2.5145384615968;1.19888446937038e-06;-2.44159791284969e-06;3.69988133925676e-05;0.125859882318929;0.869484118035004
42099;Perry;32251;13793;27685;45251;0.304811;2.48513097314223;2.38907307952464;-3.54270021148013e-06;4.41383210150473e-06;3.36329005148718e-05;0.0881063247298384;0.856409099811225
42127;Wayne;30657;21714;31774;51268;0.423539;2.57739968249851;2.4946077041981;1.46618922352479e-06;-2.32159750327464e-06;3.62879470449258e-05;0.111594084983052;0.881125635124908
42133;York;35651;231178;39352;425766;0.54297;2.46788447790062;2.337181032379;-1.9013250145176e-06;2.98016273810126e-06;2.85140124147017e-05;0.0811967372911115;0.835813712915349
44009;Washington;46455;74993;37002;126853;0.59118;2.34130155716158;2.07862112257304;1.15807293552194e-05;-5.51775252685089e-06;0.000601669176871168;-0.071490163393622;0.580389472351688
45003;Aiken;32855;89802;43136;154601;0.580863;1.97510618287224;2.40399338555875;-2.68790973335826e-06;-5.93776892989551e-06;-0.00351623817385456;-0.0824018751826676;0.49746052621567
45007;Anderson;30252;90035;33367;182937;0.492164;2.02112696270993;2.29285754840873;3.41839778455664e-06;-8.54377721547116e-06;0.0710369113226584;-0.125025551552784;0.412962228758192
45017;Calhoun;34205;9388;37514;14642;0.641169;2.19;2.24374900022261;2.22765795863661e-07;-4.12622675737145e-06;-2.02020857735831e-06;0.093423861601023;0.59264071733702
45035;Dorchester;30765;38308;32420;127830;0.299679;2.06482641988221;2.2354720441214;3.10448299118554e-07;-3.60864053471223e-06;-1.79313909522932e-06;-0.0632039026600753;0.489609213336358
45041;Florence;33822;87943;36236;133368;0.659401;2.02290534185109;2.07800934333033;4.65332664531908e-06;-2.89058170973938e-06;3.98723366472601e-06;-0.107748325628972;0.577999462547684
45051;Horry;29383;154966;30511;258790;0.59881;2.0289403252207;2.02718166432282;5.56487025364079e-06;-1.84922192552814e-06;7.25760756614816e-06;-0.105336657523044;0.423279538805049
45055;Kershaw;33264;27839;34723;59309;0.469389;2.02036303256006;2.11411712742823;4.56172806227721e-06;-4.11281425568891e-06;1.20834471866309e-06;-0.102686734915187;0.628763556280256
45069;Marlboro;23284;9962;34792;28685;0.34729;2.0548039789638;2.04818867454203;6.3127622395903e-06;-3.24168288268275e-06;5.87843874604237e-06;-0.0275884622335485;0.580038012167697
45073;Oconee;32456;32011;38814;71093;0.450269;2.06326017001437;2.25880651702103;3.72438289643016e-06;-8.02954320619958e-06;0.109381957066538;-0.0540175327141594;0.348173395675372
45079;Richland;36006;275787;41012;366432;0.752628;2.02513193711478;2.19347959635144;2.17438848576632e-06;-4.34820941830231e-06;-4.05482620851456e-07;-0.0683096212141732;0.597967135825853
45083;Spartanburg;30506;157940;40472;282520;0.55904;2.0098373887862;2.14772875723256;8.57204970386868e-06;-8.31518943352712e-06;0.000577950320449535;-0.0631810673060045;0.498321967235285
46009;Bon Homme;32391;3447;25059;7008;0.491866;2.24948412243494;1.74158715403509;3.26921337067298e-05;-3.36351254905526e-05;0.181485600026786;0.202562079030147;0.374022323611776
46041;Dewey;27470;2878;28918;5915;0.48656;2.42181818181818;1.43248622535684;6.00962231452941e-06;1.54519913752398e-05;-0.268324151931796;0.507962744255971;0.229743728364231
46057;Hamlin;35518;2512;28746;5657;0.444052;2.35545454545455;2.14740889384769;-1.83923719722538e-06;-4.84155697365017e-06;0.482382035909427;0.198344367332803;0.267591494627856
46075;Jones;50270;870;23906;1015;0.857143;2.22082324455206;1.19533891770446;1.33719979829873e-05;1.75955900094775e-05;-0.461878020012298;0.328529325183663;0.299251721495926
46127;Union;52898;12203;39042;14189;0.860032;2.27893308064484;2.13944219126564;2.02891208645914e-05;-3.33098436044969e-05;0.553606547419931;-0.109399458299837;0.401877537452791
47003;Bedford;28642;27206;31690;45384;0.599462;2.04944937469161;2.05397050951875;3.16259859437215e-06;-1.51203886289109e-06;-0.0184019637863202;-0.0361564941868515;0.728965307382897
47021;Cheatham;32577;17928;33435;39532;0.453506;2.10075530688545;1.99672428610405;4.17323403177194e-06;7.13738570858905e-07;-0.0880228233664901;-0.0158653948546648;0.391574825659674
47031;Coffee;31828;33458;35693;52173;0.64129;2.01492865764268;2.08039209086641;1.45628017972517e-06;-8.86892393891309e-07;-0.008824671584259;-0.0744988949285825;0.756841300731418
47035;Cumberland;28802;26630;29584;53765;0.495304;2.01213629675007;2.24338880042684;-3.3932250668038e-06;-2.53309567427156e-06;0.0694406479886454;-0.0929759635864054;0.657933588719249
47037;Davidson;44228;560804;46775;628207;0.892706;2.14850388496101;2.03350405679083;3.50630189548659e-06;-6.32869115526004e-07;-0.036394283210515;0.0220149558030514;0.511674176390823
47059;Greene;31993;36447;32213;66090;0.551475;2.00074547420416;2.08619752243073;3.48765482633839e-06;-7.63523937220845e-07;-0.0360077876809768;-0.152579797784556;0.414767687104685
47065;Hamilton;38460;251211;38958;334123;0.751852;2.01350712013091;2.10700033515786;-1.6468660486168e-07;-6.44177962420074e-08;0.0180173315644204;-0.0981961464693462;0.693574189668995
47089;Jefferson;27108;20727;30577;51323;0.403854;2.00694897838131;2.14684868531708;2.09191423597519e-06;-2.47588161350616e-06;0.0191199909039121;-0.128623970754918;0.440752640634877
47107;McMinn;26675;26593;35357;52574;0.50582;2.0222513950149;2.17978532762776;6.92757470790401e-07;-3.99443911394146e-06;0.0972855023445666;-0.083990807190486;0.612857855374193
47123;Monroe;24202;18061;31670;45670;0.395467;2.06950247434351;2.20165991482239;1.71848918826425e-06;-5.6211929767521e-06;0.124922436446162;-0.04512783541356;0.53494676811054
47127;Moore;30969;2560;33611;6114;0.418711;2.03605263157895;2.05897525767146;2.26739136082847e-06;-7.25974376880783e-07;-0.028123164256908;-0.0569652661354989;0.755869428534645
47143;Rhea;25205;15000;34933;31069;0.482796;2.05558909502275;2.19127194095382;-1.31985145521875e-06;-2.52989517068451e-06;0.0684755044842307;-0.0470988616677288;0.658683340095851
47155;Sevier;32179;53026;27170;85361;0.621197;2.04283966296563;2.17269037492942;3.34704445378354e-06;-5.22888493710139e-06;0.0789979799986681;-0.144559759882272;0.42788977428911
47157;Shelby;41598;647769;45507;919137;0.704758;2.09383912697177;2.10339608389095;-3.13114321890818e-06;2.45756671862081e-06;0.030826578976531;-0.0128694281096529;0.553501069712337
47165;Sumner;34768;58312;35155;155704;0.374505;2.06307166864739;2.09265789904006;1.7559375422817e-06;-8.42589685162934e-07;-0.0186073044033221;-0.0540468979452506;0.564015803733934
47185;White;23284;11241;27541;25230;0.445541;2.03412760598388;2.19588674510479;-2.15804866291475e-06;-1.7381323719765e-06;0.0372321858037808;-0.0802296956921933;0.694628802486878
47189;Wilson;37040;53579;38079;110242;0.486013;2.05055227721956;2.09520374986226;2.11244594194855e-06;-1.73108030076237e-06;-0.0015831197914129;-0.0562092467605582;0.653402619765918
48005;Angelina;33775;49226;34162;82841;0.594223;2.15908832017689;2.37539386085515;-2.15687093988494e-06;-5.84325200334739e-06;-0.00354141901394023;0.0582643428854284;0.312214210369789
48029;Bexar;35090;1014474;40521;1621304;0.625715;2.02754551224737;2.29456956537024;2.95024566189515e-07;-4.61370135274568e-06;-0.125536337770897;-0.011874703047535;0.733410586240927
48033;Borden;33716;443;28721;599;0.739566;0;2.36110964958994;-6.65197747687736e-08;2.4294802002425e-05;-1.92266104739916;-1.63470313699468;0.444715631032638
48037;Bowie;32498;54566;35805;92655;0.588916;2.06820856112378;2.19788989787986;-2.36779951676917e-06;3.67767350962847e-07;-0.0566521656567541;-0.0325371312714187;0.69771030367145
48051;Burleson;31346;8104;36016;16566;0.489195;2.08853773696842;2.16881187974748;-2.71639660398077e-06;-5.73416643287288e-07;0.0754358788339838;-0.011376655752231;0.677153168336738
48061;Cameron;21387;170980;28196;389164;0.439352;2.07697535145958;2.68177085398111;5.00313106951671e-06;-3.84075765254024e-06;-1.23349252535076;-0.061566055936348;0.76565495579704
48087;Collingsworth;26662;1814;26212;3010;0.602658;2.19;2.02085662602644;1.15858203442237e-05;1.08954022996309e-05;-1.09864486523238;0.236759064069162;0.347625340165134
48105;Crockett;29323;2316;30791;3792;0.610759;2.27086313495713;2.31415754896752;-1.14379421297958e-05;1.63367162793462e-05;-0.649526092641486;0.185780438919882;0.480345104372329
48119;Delta;26108;2462;27408;5455;0.451329;2.13;2.14290239104045;-4.97154718701583e-07;-4.84537033960372e-07;-0.0070263467404569;0.0165287094302164;0.806843276468258
48185;Grimes;26605;11888;39471;25946;0.458182;2.09614749849608;2.20861332971615;-2.68641617805596e-06;-1.11593131460682e-06;0.0417663176354106;-0.016083378830869;0.540352671685114
48211;Hemphill;61169;3703;47513;3410;1.085924;2.22620984784446;2.04169735333838;5.02566482068682e-06;3.02843587119536e-06;-0.303316497217755;0.0625861934660814;0.246891931666494
48223;Hopkins;28983;19448;31205;34145;0.569571;2.05544301125843;2.15125607015399;-1.11269654224638e-06;2.83507860805943e-08;-0.0171913737692289;-0.0546567533421625;0.805114160244808
48225;Houston;27266;10467;35905;22531;0.46456;2.19063944922932;2.24835343956621;-3.05139902333907e-06;-1.67838317013448e-06;0.0315699847414288;0.0710816510456689;0.435474425215955
48229;Hudspeth;24844;1571;38522;3086;0.509073;2.37622034314891;2.32304280576943;-1.54654962016216e-05;1.46819009565555e-05;-0.328547214137492;0.0390806523067511;0.50057208265319
48239;Jackson;29875;7713;32727;14105;0.546827;2.13786930921859;2.42572851741057;7.13101409616457e-07;-1.35160670788884e-06;-0.624489952238085;0.0765588870373088;0.755438739097015
48263;Kent;27570;679;22533;707;0.960396;0;2.42909258557448;7.70181491258755e-06;1.97081517810491e-05;-2.14333607523457;-1.02706401348592;0.430164170201726
48311;McMullen;31296;606;30631;840;0.721429;2.04580706075534;2.62253658276092;4.6532572936476e-06;-5.28359751541923e-06;-1.00656574794863;0.165649734204061;0.827812039490943
48315;Marion;27171;4180;27118;10421;0.401113;2.09312294372294;2.2107494676103;-3.07017330442527e-06;8.34318989024149e-07;-0.0648854399372549;-0.0308055139076218;0.639152645135522
48321;Matagorda;28986;16953;40768;37038;0.457719;2.13177523949539;2.51438549369025;2.6999963827131e-07;-2.98236450241532e-06;-0.667191765007419;0.0365349198121043;0.636600470908261
48339;Montgomery;44603;187651;42108;431238;0.435145;2.07315258149739;2.27651425125121;-1.70354326666695e-06;-3.365099727914e-06;-0.00503223091055294;0.0165088400319018;0.403387910483511
48349;Navarro;27177;25800;30250;49034;0.526166;2.17240885544;2.1465583402803;-2.63150799861749e-06;-1.01663006774253e-07;0.106919015408508;0.0441851633316088;0.627365979032767
48373;Polk;34280;17275;31273;46604;0.370676;2.05576911636876;2.38031325188569;-1.135430514912e-06;-6.81786826957699e-06;-0.0095223639216084;-0.0688766713022528;0.316771792623319
48377;Presidio;22341;2718;41967;7527;0.3611;2.35306695555906;2.34063424236006;-1.32960569629616e-05;1.46645707830929e-05;-0.50617456498523;-0.123168484829366;0.514247469186773
48383;Reagan;34845;2942;45444;3022;0.973527;2.14695399515738;2.32208031272441;-8.61964225351407e-06;1.93384784165837e-05;-1.01150902562255;0.231138650780692;0.481086760952761
48407;San Jacinto;29760;5792;28655;24836;0.23321;2.15777043156492;2.32595066013559;-1.47325430271172e-06;-4.99501616215096e-06;-0.00358686691054487;0.0196325008366727;0.349935207974661
55001;Adams;30559;10032;30320;20284;0.494577;2.3299109511293;2.35654939691646;-1.38582946223256e-06;-2.29514091350161e-06;0.0859368171033526;0.0427974160540403;0.672972776148615
55029;Door;41069;21058;29162;27854;0.756013;2.35187472842589;2.30627755335817;-4.68009046336981e-06;1.80357051041433e-06;0.150856010882664;0.071158981727709;0.301244912932917
56025;Natrona;52185;55922;44625;73057;0.765457;2.05066416118946;1.74678387797815;5.72377544381012e-06;5.87533093087517e-06;0.00114597835910684;-0.257878778271049;0.263684449270682
05081;Little River;29054;6535;43585;12865;0.507967;2.09757596534202;2.19411522634301;-2.3152014119667e-06;2.62768488544933e-07;-0.0479304032412738;-0.0163791006076819;0.659110836459483
06009;Calaveras;34528;18378;33242;46944;0.391488;2.80690208215384;3.05354699703434;2.18689981880098e-05;9.04926381985516e-06;-3.04865031236487;-0.109043298728634;0.512591988637121
08097;Pitkin;92680;23828;46259;15616;1.525871;3.19686941544294;2.14278049164658;1.67475530504764e-05;-9.18893083881449e-06;-0.205373178671352;0.240369436263365;0.328909771607305
13127;Glynn;39792;51819;36701;76044;0.681434;2.18313461835019;2.04305884840233;5.37093409839399e-06;2.2960557421514e-06;-0.224416741513342;-0.00498678365173166;0.133166833946095
16049;Idaho;27692;8696;29536;15330;0.567254;2.56613421388349;2.1885823229179;-2.37657079777046e-06;1.4453778556059e-05;-0.232686330720024;0.148449337911946;0.3810664031729
18125;Pike;29767;4406;42016;12523;0.351833;2.18082819713835;1.88393014828592;8.81442529479868e-06;1.95880096266206e-06;-0.141234388411415;0.00190898843289933;0.173132898673885
21055;Crittenden;25037;3910;24345;9214;0.424354;2.14150409165303;1.5522687913492;1.85695102305368e-05;7.0289519218192e-06;-0.46794858702821;0.151766492824964;0.183382272858487
22017;Caddo;37319;166143;38794;252614;0.657695;2.04617062825916;2.22088076528215;-3.17864339687708e-06;3.43653995884841e-07;-0.0491222746005001;-0.0371105828179097;0.354432279806334
29019;Boone;36133;112891;34145;154331;0.731486;2.12559629419984;2.12301211665951;9.99232193199576e-06;-9.34007548555778e-06;-0.0485298498015638;-0.00405260766215676;0.483552563603567
30005;Blaine;27721;3179;31016;6442;0.49348;2.24762712967305;2.24096780464058;5.01683422124172e-06;5.49964494152811e-07;-0.264976784919073;-0.0187092913433498;0.294596978912199
36063;Niagara;32767;90690;35692;214197;0.423395;2.4397968301339;2.3620607587096;1.64577345642525e-06;-2.3401355484469e-07;3.16610768424611e-05;0.0321480192354944;0.805322785730227
40089;McCurtain;25462;16078;30548;33489;0.480098;2.125883424812;2.18042187597841;-1.44743281867418e-06;-6.43775244455061e-07;-0.0235680513923749;0.013297103767667;0.79743519533303
41023;Grant;29957;4084;30093;6864;0.594988;2.65862002513615;2.3083861674567;-1.09518145392375e-05;2.54403438784291e-05;-0.625484249740426;0.284896720282386;0.297177024173515
44005;Newport;51224;55889;46451;80699;0.692561;2.31539138207178;2.04287769214855;1.39765497883766e-05;-7.13069450501365e-06;0.000235018391696959;-0.112355970556556;0.557277246863847
46117;Stanley;46602;1995;27227;2762;0.722303;2.2325;1.24539753720619;9.64796169193427e-06;1.78395142613717e-05;-0.308302690983116;0.2744596558371;0.271776109010044
47091;Johnson;21646;6411;28889;18063;0.354924;2.093138647313;2.05995552386773;3.72875336169577e-07;2.52381332762444e-06;-0.000232845315830974;-0.0477159369123221;0.431459566071576
48313;Madison;23403;6227;29579;13228;0.470744;2.19043622476347;2.21115349524438;-3.09701117384718e-06;-9.35878553146593e-07;0.0568386988767283;0.0526879572801264;0.529465160070394
51117;Mecklenburg;29781;17050;29060;32030;0.532313;2.10068125980567;1.98140411551824;3.02673323033355e-06;1.99324447650738e-06;8.45906928105356e-06;-0.0287901854049815;0.256950960270632
53027;Grays Harbor;28516;34075;34352;71447;0.476927;2.76768226225461;2.69236221494574;2.08081880960721e-05;-7.64495034631902e-06;-0.933393443835245;0.189733624846042;0.71422953260753
54059;Mingo;29255;10801;44617;26344;0.409998;2.36047136053602;2.06864048263303;-5.13534359840793e-06;8.21837531926353e-06;-2.86391981335524e-05;0.0753978452687867;0.136742796529973
20071;Greeley;58756;1170;29798;1275;0.917647;2.36777777777778;1.72362725672325;-1.62134281084515e-05;4.06218232201121e-06;1.11326354667465;0.454158840348063;0.208653477673668
21067;Fayette;38192;222283;39665;292240;0.760618;2.16409193038103;2.13577878814205;-1.88687741781111e-07;4.15458833794524e-06;-0.168252818469817;-0.00129611967262999;0.269059010382918
22043;Grant;26092;5805;32003;19974;0.290628;2.2683431372549;2.1577494801012;-9.62733014426057e-07;-3.07926518824107e-06;0.144201370843152;0.192350054779984;0.20556794367492
08057;Jackson;41371;1124;27785;1340;0.838806;2.49;1.86172990132961;7.01271412386118e-06;-2.42211761675462e-06;0.261370703668682;0.186206326172143;0.259517218639159
10001;Kent;30749;87965;36699;155492;0.56572;2.23583034500198;2.14589739423212;4.03049115933349e-07;3.41080129592396e-06;1.99030120478654e-05;-0.0476446627870608;0.736168619260288
12075;Levy;25662;14120;28877;39199;0.360213;2.335847860042;1.94195969412754;4.78304839388569e-06;1.08013757495872e-05;-0.514728682342231;0.144646213362273;0.126851206640988
13075;Cook;23940;6416;28363;16581;0.386949;2.19372803203856;1.62662603202179;1.755908199716e-05;8.12769101512254e-06;-0.436536008441516;0.085129048673275;0.131599205961014
37051;Cumberland;40791;207733;43462;310686;0.668627;2.16411085512391;1.98163327583836;5.81598306333484e-06;-1.19562810712435e-07;1.084429883866e-05;-0.0495729977627577;0.28817179764462
37139;Pasquotank;26701;24004;33214;41442;0.579219;2.1798437171634;2.03473348079977;4.54286364278165e-06;-8.52607191688829e-07;9.00916012363964e-06;0.0521245112257502;0.210141441815909
27103;Nicollet;36776;17549;32588;31968;0.548955;2.27041506328003;2.24547817567809;5.69443494508036e-06;-6.88087452317901e-06;0.120054403829797;-0.026152178231365;0.668688972797616
28089;Madison;45635;61365;36979;91494;0.6707;2.03807279337463;1.82077201715034;-4.65456068484939e-06;1.03498492171851e-05;0.121086446875322;-0.0342281010441789;0.229091163693832
30007;Broadwater;28404;2463;29688;4681;0.52617;2.29676215400761;2.34962558767932;-6.84673029676615e-08;-1.58134257712981e-06;0.0513436566725797;-0.0309872817998031;0.396139708123441
30093;Silver Bow;37660;20969;34152;32776;0.639767;2.3110678521169;2.3067803326164;-2.82330621222476e-07;1.53249306518939e-06;-0.00141862088580589;-0.036510025638365;0.318563496038564
51087;Henrico;45911;217425;49150;292693;0.742843;2.10682317925741;2.0193707582549;2.08750418573028e-06;4.42941694259331e-07;2.11088069223239e-06;-0.0301591359943538;0.286586339701235
51199;York;0;0;0;0;0;2.05116168326258;2.04650394166763;8.17816753123953e-07;7.82345019275305e-07;9.55878709412606e-07;0.00465774159494359;0.316519277051428
54095;Tyler;25428;3394;36952;8869;0.382681;2.27576479029445;1.91279459850995;1.05770513601453e-05;2.79993950823911e-07;1.92525588088233e-05;0.0836632257394281;0.0943758488551507
